,open,high,low,close,volume,value
2022-05-10 12:50:59.793270,1595.0,1595.0,1595.0,1595.0,554.68099714,884716.1904383
2022-05-10 12:51:09.763381,1595.0,1595.0,1595.0,1595.0,8.73078929,13925.60891755
2022-05-10 12:51:19.533808,1595.0,1595.0,1595.0,1595.0,8.73078929,13925.60891755
2022-05-10 12:51:30.574196,1595.0,1595.0,1595.0,1595.0,32.80625155,52325.97122225
2022-05-10 12:51:40.736190,1595.0,1595.0,1595.0,1595.0,32.80625155,52325.97122225
2022-05-10 12:51:50.605186,1595.0,1595.0,1595.0,1595.0,32.80625155,52325.97122225
2022-05-10 12:52:01.052178,1595.0,1595.0,1595.0,1595.0,32.80625155,52325.97122225
2022-05-10 12:52:11.170116,1595.0,1595.0,1595.0,1595.0,32.80625155,52325.97122225
2022-05-10 12:52:19.587770,1595.0,1595.0,1595.0,1595.0,1457.58118738,2324841.9938711
2022-05-10 12:52:29.035054,1595.0,1595.0,1595.0,1595.0,1646.85563532,2626734.7383354
2022-05-10 12:52:39.467949,1595.0,1600.0,1595.0,1600.0,1659.35563532,2646734.7383354
2022-05-10 12:53:03.888067,1595.0,1600.0,1595.0,1600.0,1696.85563532,2706734.7383354
2022-05-10 12:53:12.023976,1600.0,1600.0,1600.0,1600.0,12.5,20000.0
2022-05-10 12:53:19.859048,1600.0,1600.0,1600.0,1600.0,12.5,20000.0
2022-05-10 12:53:28.534042,1600.0,1600.0,1600.0,1600.0,61.61,98576.0
2022-05-10 12:53:44.896214,1600.0,1600.0,1600.0,1600.0,61.61,98576.0
2022-05-10 12:53:53.966060,1600.0,1600.0,1600.0,1600.0,61.61,98576.0
2022-05-10 12:54:01.870901,1600.0,1600.0,1600.0,1600.0,61.61,98576.0
2022-05-10 12:54:10.548031,1600.0,1600.0,1600.0,1600.0,61.61,98576.0
2022-05-10 12:54:18.700641,1600.0,1600.0,1600.0,1600.0,625.3125,1000500.0
2022-05-10 12:54:27.006721,1600.0,1600.0,1600.0,1600.0,634.3125,1014900.0
2022-05-10 12:54:36.015317,1600.0,1600.0,1600.0,1600.0,2388.09,3820944.0
2022-05-10 12:54:45.062382,1600.0,1600.0,1600.0,1600.0,2388.09,3820944.0
2022-05-10 12:54:53.618495,1600.0,1600.0,1600.0,1600.0,2388.09,3820944.0
2022-05-10 12:55:12.684257,1600.0,1600.0,1600.0,1600.0,4187.59263677,6700148.218832
2022-05-10 12:55:21.786177,1600.0,1600.0,1600.0,1600.0,4187.59263677,6700148.218832
2022-05-10 12:55:32.810965,1600.0,1600.0,1600.0,1600.0,4187.59263677,6700148.218832
2022-05-10 12:55:52.597147,1600.0,1600.0,1600.0,1600.0,4187.59263677,6700148.218832
2022-05-10 12:56:10.878376,1600.0,1600.0,1600.0,1600.0,4187.59263677,6700148.218832
2022-05-10 12:56:19.691372,1610.0,1610.0,1610.0,1610.0,33.57737888,54059.5799968
2022-05-10 12:56:28.900466,1610.0,1610.0,1610.0,1610.0,33.57737888,54059.5799968
2022-05-10 12:56:37.656962,1610.0,1610.0,1610.0,1610.0,33.57737888,54059.5799968
2022-05-10 12:56:46.647864,1610.0,1610.0,1610.0,1610.0,33.57737888,54059.5799968
2022-05-10 12:56:57.597228,1610.0,1610.0,1610.0,1610.0,33.57737888,54059.5799968
2022-05-10 12:57:06.051130,1610.0,1610.0,1610.0,1610.0,33.57737888,54059.5799968
