,open,high,low,close,volume,value
2022-05-10 12:50:54.563880,609.0,609.0,609.0,609.0,24.77339901,15086.99999709
2022-05-10 12:51:04.036268,609.0,609.0,609.0,609.0,41.22076743,25103.44736487
2022-05-10 12:51:13.638375,609.0,609.0,609.0,609.0,550.0,334950.0
2022-05-10 12:51:23.946806,609.0,609.0,609.0,609.0,550.0,334950.0
2022-05-10 12:51:35.201194,609.0,609.0,607.0,607.0,3255.19163054,1979510.48789738
2022-05-10 12:51:45.148188,609.0,609.0,607.0,607.0,3255.19163054,1979510.48789738
2022-05-10 12:51:54.999182,609.0,609.0,607.0,607.0,3255.19163054,1979510.48789738
2022-05-10 12:52:05.433617,609.0,609.0,607.0,607.0,3255.19163054,1979510.48789738
2022-05-10 12:52:14.611775,609.0,609.0,607.0,607.0,3255.19163054,1979510.48789738
2022-05-10 12:52:23.116971,609.0,609.0,607.0,607.0,3255.19163054,1979510.48789738
2022-05-10 12:52:43.568945,608.0,608.0,608.0,608.0,746.63786317,453955.82080736
2022-05-10 12:52:51.927074,608.0,608.0,608.0,608.0,1263.24302922,768051.76176576
2022-05-10 12:52:59.645070,608.0,608.0,608.0,608.0,1263.24302922,768051.76176576
2022-05-10 12:53:07.130680,608.0,608.0,608.0,608.0,1263.24302922,768051.76176576
2022-05-10 12:53:23.910044,608.0,608.0,608.0,608.0,1263.24302922,768051.76176576
2022-05-10 12:53:32.007153,608.0,608.0,608.0,608.0,1263.24302922,768051.76176576
2022-05-10 12:53:39.830217,608.0,608.0,608.0,608.0,1263.24302922,768051.76176576
2022-05-10 12:54:22.219639,610.0,610.0,610.0,610.0,771.3873,470546.253
2022-05-10 12:54:39.653315,610.0,610.0,608.0,608.0,895.14967623,545793.77774784
2022-05-10 12:54:48.762498,610.0,610.0,608.0,609.0,1605.4380273,978059.6042296
2022-05-10 12:54:58.343672,610.0,610.0,608.0,610.0,1616.91343713,985059.6042259
2022-05-10 12:55:08.080261,610.0,610.0,610.0,610.0,8.19672131,4999.9999991
2022-05-10 12:55:16.957994,610.0,610.0,610.0,610.0,8.19672131,4999.9999991
2022-05-10 12:55:26.904239,610.0,610.0,610.0,610.0,2691.07008127,1641552.7495747
2022-05-10 12:55:37.010962,610.0,610.0,610.0,610.0,2691.07008127,1641552.7495747
2022-05-10 12:55:46.783495,610.0,610.0,610.0,610.0,2691.07008127,1641552.7495747
2022-05-10 12:56:15.161373,610.0,610.0,610.0,610.0,2691.07008127,1641552.7495747
2022-05-10 12:56:23.876604,610.0,610.0,610.0,610.0,2691.07008127,1641552.7495747
2022-05-10 12:56:32.631463,611.0,611.0,610.0,610.0,8511.42250977,5199241.01248587
2022-05-10 12:56:41.700960,611.0,611.0,610.0,610.0,8511.42250977,5199241.01248587
2022-05-10 12:56:50.322064,611.0,611.0,610.0,610.0,8511.42250977,5199241.01248587
2022-05-10 12:57:01.333051,611.0,611.0,610.0,610.0,8711.42250977,5321241.01248587
2022-05-10 12:57:10.103127,609.0,609.0,609.0,609.0,13.01283,7924.81347
2022-05-10 12:57:19.536215,609.0,609.0,609.0,609.0,13.01283,7924.81347
2022-05-10 12:57:29.237303,609.0,610.0,608.0,610.0,249.67633273,152052.38050688
2022-05-10 12:57:38.126187,609.0,610.0,608.0,610.0,249.67633273,152052.38050688
2022-05-10 12:57:47.907268,609.0,610.0,608.0,610.0,331.59764421,202024.38050968
2022-05-10 12:58:07.193410,609.0,610.0,608.0,608.0,3396.78429157,2065657.86210456
2022-05-10 12:58:15.730481,609.0,610.0,608.0,608.0,3396.78429157,2065657.86210456
2022-05-10 12:58:24.584552,609.0,610.0,608.0,608.0,3396.78429157,2065657.86210456
2022-05-10 12:58:32.921547,609.0,610.0,608.0,608.0,3396.78429157,2065657.86210456
2022-05-10 12:58:56.354933,607.0,607.0,607.0,607.0,135.26064703,82103.21274721
2022-05-10 12:59:04.242219,607.0,608.0,607.0,608.0,1791.26064703,1088951.21274721
2022-05-10 12:59:12.943371,607.0,607.0,607.0,607.0,6216.52946708,3773433.38651756
2022-05-10 12:59:31.784625,607.0,607.0,605.0,605.0,16315.962397,9887197.34839651
2022-05-10 12:59:49.136701,607.0,607.0,603.0,603.0,34957.75233441,21141533.33152707
2022-05-10 12:59:58.561268,607.0,607.0,602.0,602.0,38118.42308848,23044257.12547721
