,open,high,low,close,volume,value
2022-05-10 12:50:58.719950,1905.0,1905.0,1900.0,1900.0,8427.28997413,16053900.354604
2022-05-10 12:51:17.650635,1905.0,1910.0,1905.0,1905.0,2256.00868352,4299526.5421056
2022-05-10 12:51:28.968198,1905.0,1910.0,1905.0,1905.0,2916.21255776,5557214.9225328
2022-05-10 12:51:59.750179,1905.0,1910.0,1905.0,1905.0,3553.62751838,6771490.4225139
2022-05-10 12:52:09.880117,1905.0,1910.0,1905.0,1905.0,3553.62751838,6771490.4225139
2022-05-10 12:52:18.607771,1905.0,1905.0,1905.0,1905.0,3.65730155,6967.15945275
2022-05-10 12:52:26.958054,1905.0,1905.0,1905.0,1905.0,543.68332199,1035716.72839095
2022-05-10 12:52:37.969950,1905.0,1905.0,1905.0,1905.0,543.68332199,1035716.72839095
2022-05-10 12:52:55.266072,1905.0,1910.0,1905.0,1910.0,961.19745811,1833168.72838015
2022-05-10 12:53:03.017067,1910.0,1910.0,1910.0,1910.0,792.63090967,1513925.0374697
2022-05-10 12:53:11.012977,1910.0,1910.0,1910.0,1910.0,1316.73953598,2514972.5137218
2022-05-10 12:53:18.602972,1910.0,1910.0,1910.0,1910.0,1316.73953598,2514972.5137218
2022-05-10 12:53:43.765214,1910.0,1910.0,1905.0,1905.0,1473.80068085,2814697.29325925
2022-05-10 12:53:52.894061,1910.0,1910.0,1905.0,1905.0,1473.80068085,2814697.29325925
2022-05-10 12:54:00.888788,1910.0,1910.0,1905.0,1905.0,1473.80068085,2814697.29325925
2022-05-10 12:54:09.356031,1905.0,1905.0,1905.0,1905.0,326.44947619,621886.25214195
2022-05-10 12:54:26.073721,1905.0,1905.0,1905.0,1905.0,326.44947619,621886.25214195
2022-05-10 12:54:35.001318,1905.0,1905.0,1905.0,1905.0,831.74255665,1584469.57041825
2022-05-10 12:54:43.578123,1905.0,1905.0,1905.0,1905.0,831.74255665,1584469.57041825
2022-05-10 12:54:52.556496,1905.0,1905.0,1905.0,1905.0,831.74255665,1584469.57041825
2022-05-10 12:55:03.142134,1905.0,1905.0,1900.0,1900.0,839.90326883,1599974.92356025
2022-05-10 12:55:11.735259,1905.0,1905.0,1905.0,1905.0,400.50933119,762970.27591695
2022-05-10 12:55:20.710992,1905.0,1910.0,1900.0,1900.0,415.75960329,792045.79290695
2022-05-10 12:55:41.205048,1905.0,1910.0,1900.0,1905.0,4065.17344248,7744179.1565639
2022-05-10 12:55:51.201149,1905.0,1910.0,1900.0,1905.0,6110.25600468,11640061.4375549
2022-05-10 12:56:00.183222,1905.0,1910.0,1900.0,1905.0,6197.66782987,11806580.96454185
2022-05-10 12:56:09.953293,1905.0,1905.0,1905.0,1905.0,1721.904939,3280228.908795
2022-05-10 12:56:18.624371,1905.0,1905.0,1905.0,1905.0,1721.904939,3280228.908795
2022-05-10 12:56:27.795466,1905.0,1905.0,1905.0,1905.0,2194.37404795,4180282.56134475
2022-05-10 12:56:36.567462,1905.0,1905.0,1905.0,1905.0,2194.37404795,4180282.56134475
2022-05-10 12:56:56.612308,1905.0,1905.0,1905.0,1905.0,2718.48267426,5178709.4944653
2022-05-10 12:57:04.940131,1910.0,1910.0,1910.0,1910.0,786.09267015,1501436.9999865
2022-05-10 12:57:14.136125,1910.0,1910.0,1905.0,1905.0,9586.08267015,18265417.9499865
2022-05-10 12:57:23.217212,1910.0,1910.0,1905.0,1905.0,9586.08267015,18265417.9499865
2022-05-10 12:57:33.152230,1910.0,1920.0,1905.0,1915.0,11287.73215321,21517783.97443285
2022-05-10 12:57:41.944185,1910.0,1920.0,1905.0,1915.0,11287.73215321,21517783.97443285
2022-05-10 12:57:51.628266,1910.0,1920.0,1905.0,1915.0,11287.73215321,21517783.97443285
2022-05-10 12:58:01.419336,1910.0,1920.0,1905.0,1915.0,11287.73215321,21517783.97443285
2022-05-10 12:58:10.909407,1915.0,1915.0,1915.0,1915.0,163.97467362,314011.4999823
2022-05-10 12:58:19.884554,1915.0,1915.0,1910.0,1910.0,228.37284278,437012.0030779
2022-05-10 12:58:28.028550,1915.0,1915.0,1910.0,1910.0,228.37284278,437012.0030779
2022-05-10 12:58:36.146180,1915.0,1915.0,1905.0,1905.0,1398.97467362,2671686.4999823
2022-05-10 12:58:43.781271,1915.0,1915.0,1905.0,1905.0,1398.97467362,2671686.4999823
2022-05-10 12:58:51.965935,1915.0,1915.0,1905.0,1905.0,1398.97467362,2671686.4999823
2022-05-10 12:58:59.597931,1915.0,1915.0,1905.0,1905.0,1398.97467362,2671686.4999823
2022-05-10 12:59:07.818307,1915.0,1915.0,1905.0,1905.0,1398.97467362,2671686.4999823
2022-05-10 12:59:35.915628,1905.0,1905.0,1900.0,1900.0,4455.34397822,8484630.2785091
2022-05-10 12:59:44.738705,1905.0,1905.0,1900.0,1900.0,11669.23989489,22191032.5201821
2022-05-10 12:59:52.837764,1905.0,1905.0,1895.0,1895.0,12557.49679142,23874279.33910645
2022-05-10 13:00:03.725538,1895.0,1895.0,1895.0,1895.0,162.35779912,307668.0293324
2022-05-10 13:00:15.045976,1895.0,1895.0,1895.0,1895.0,213.01742973,403668.02933835
2022-05-10 13:00:23.921201,1895.0,1895.0,1890.0,1890.0,704.79942063,1334197.97419585
2022-05-10 13:00:49.886679,1895.0,1895.0,1890.0,1890.0,1477.43794305,2794497.97418175
2022-05-10 13:00:58.606922,1895.0,1895.0,1890.0,1890.0,1477.43794305,2794497.97418175
2022-05-10 13:01:18.238147,1890.0,1890.0,1890.0,1890.0,28.66522045,54177.2666505
2022-05-10 13:01:34.742289,1890.0,1890.0,1890.0,1890.0,28.66522045,54177.2666505
2022-05-10 13:01:44.027605,1890.0,1895.0,1890.0,1895.0,1378.00703845,2611180.0117605
2022-05-10 13:02:00.945123,1890.0,1895.0,1890.0,1895.0,1378.00703845,2611180.0117605
2022-05-10 13:02:09.820937,1895.0,1895.0,1895.0,1895.0,5312.50000015,10067187.50028425
2022-05-10 13:02:19.509017,1895.0,1895.0,1895.0,1895.0,5312.50000015,10067187.50028425
2022-05-10 13:02:28.165633,1895.0,1895.0,1895.0,1895.0,5312.50000015,10067187.50028425
2022-05-10 13:02:46.883882,1895.0,1905.0,1895.0,1905.0,5694.89168857,10795643.66672435
2022-05-10 13:03:06.199896,1895.0,1905.0,1895.0,1905.0,6412.50000015,12162687.50028425
2022-05-10 13:03:15.318326,1910.0,1910.0,1905.0,1905.0,40.47120418,77149.9999838
2022-05-10 13:03:24.484281,1910.0,1910.0,1905.0,1910.0,50.94240836,97149.9999676
2022-05-10 13:03:33.778538,1910.0,1910.0,1905.0,1910.0,61.41361254,117149.9999514
2022-05-10 13:03:42.402231,1910.0,1910.0,1905.0,1910.0,2225.32877798,4250227.9659418
2022-05-10 13:03:51.348292,1910.0,1910.0,1905.0,1910.0,2225.32877798,4250227.9659418
2022-05-10 13:03:59.300593,1910.0,1910.0,1905.0,1910.0,2225.32877798,4250227.9659418
2022-05-10 13:04:25.538424,1910.0,1910.0,1910.0,1910.0,20.94240836,39999.9999676
2022-05-10 13:04:34.348942,1910.0,1910.0,1910.0,1910.0,20.94240836,39999.9999676
2022-05-10 13:04:43.098518,1910.0,1910.0,1910.0,1910.0,20.94240836,39999.9999676
2022-05-10 13:04:51.762755,1910.0,1910.0,1910.0,1910.0,20.94240836,39999.9999676
2022-05-10 13:04:59.844599,1910.0,1910.0,1905.0,1905.0,1045.94240836,1992624.9999676
2022-05-10 13:05:18.052541,1910.0,1910.0,1905.0,1905.0,1045.94240836,1992624.9999676
2022-05-10 13:05:26.000535,1905.0,1910.0,1900.0,1900.0,4496.38847875,8566967.82872295
2022-05-10 13:05:51.187581,1905.0,1910.0,1900.0,1900.0,5975.11286902,11376544.17023595
2022-05-10 13:05:59.575740,1905.0,1910.0,1900.0,1900.0,5975.11286902,11376544.17023595
2022-05-10 13:06:17.107547,1905.0,1910.0,1900.0,1900.0,5975.11286902,11376544.17023595
2022-05-10 13:06:25.764596,1905.0,1905.0,1905.0,1905.0,1199.48392906,2285016.8848593
2022-05-10 13:06:35.279802,1905.0,1910.0,1905.0,1910.0,2445.97425056,4661140.9968927
2022-05-10 13:06:44.255632,1905.0,1910.0,1905.0,1910.0,2445.97425056,4661140.9968927
2022-05-10 13:07:01.715826,1905.0,1910.0,1905.0,1910.0,4771.48635527,9102869.1168888
2022-05-10 13:07:10.734908,1910.0,1910.0,1910.0,1910.0,362.59993271,692565.8714761
2022-05-10 13:07:20.103139,1910.0,1910.0,1910.0,1910.0,852.59993271,1628465.8714761
2022-05-10 13:07:29.380709,1910.0,1915.0,1910.0,1915.0,863.04379693,1648465.8714574
2022-05-10 13:07:37.871564,1910.0,1915.0,1910.0,1915.0,873.48766115,1668465.8714387
2022-05-10 13:07:46.746958,1910.0,1915.0,1910.0,1915.0,889.15345748,1698465.87141065
2022-05-10 13:08:03.598903,1910.0,1910.0,1910.0,1910.0,15.0,28650.0
2022-05-10 13:08:12.973993,1910.0,1915.0,1910.0,1915.0,20.22193211,38649.99999065
2022-05-10 13:08:21.854702,1910.0,1915.0,1910.0,1915.0,20.22193211,38649.99999065
2022-05-10 13:08:31.594849,1910.0,1915.0,1910.0,1915.0,20.22193211,38649.99999065
2022-05-10 13:08:39.978844,1910.0,1915.0,1910.0,1915.0,20.22193211,38649.99999065
2022-05-10 13:08:49.283103,1910.0,1915.0,1910.0,1915.0,20.22193211,38649.99999065
2022-05-10 13:08:57.654974,1910.0,1915.0,1910.0,1915.0,20.22193211,38649.99999065
2022-05-10 13:09:06.168274,1910.0,1915.0,1910.0,1915.0,20.22193211,38649.99999065
2022-05-10 13:09:32.209723,1920.0,1920.0,1920.0,1920.0,1441.21032546,2767123.8248832
2022-05-10 13:09:57.642295,1920.0,1920.0,1920.0,1920.0,2114.67563533,4060177.2198336
2022-05-10 13:10:15.765583,1920.0,1920.0,1915.0,1920.0,1309.9257718,2514198.106856
2022-05-10 13:10:23.878498,1920.0,1920.0,1915.0,1915.0,1414.3644141,2714198.1068605
2022-05-10 13:10:38.636113,1920.0,1920.0,1915.0,1915.0,1603.69094219,3076758.40815285
2022-05-10 13:10:47.229947,1920.0,1920.0,1915.0,1915.0,1603.69094219,3076758.40815285
2022-05-10 13:10:55.696942,1920.0,1920.0,1915.0,1915.0,1603.69094219,3076758.40815285
2022-05-10 13:11:05.122023,1920.0,1920.0,1915.0,1915.0,1603.69094219,3076758.40815285
2022-05-10 13:11:15.846704,1920.0,1920.0,1920.0,1920.0,274.8002282,527616.438144
2022-05-10 13:11:25.631173,1920.0,1920.0,1915.0,1920.0,2334.69169212,4482531.7698189
2022-05-10 13:11:35.625365,1920.0,1920.0,1915.0,1920.0,5352.94473283,10277577.6079821
2022-05-10 13:11:46.639347,1920.0,1920.0,1915.0,1920.0,5368.61052916,10307655.9369357
2022-05-10 13:11:55.217717,1920.0,1920.0,1915.0,1920.0,5368.61052916,10307655.9369357
2022-05-10 13:12:04.405602,1920.0,1920.0,1915.0,1920.0,5758.21258522,11055691.8845709
2022-05-10 13:12:14.582615,1920.0,1920.0,1915.0,1920.0,5758.21258522,11055691.8845709
2022-05-10 13:12:23.634328,1920.0,1920.0,1915.0,1920.0,5758.21258522,11055691.8845709
2022-05-10 13:12:42.981469,1920.0,1920.0,1915.0,1920.0,5758.21258522,11055691.8845709
2022-05-10 13:13:01.281400,1915.0,1915.0,1910.0,1910.0,1507.35292446,2885830.8503409
2022-05-10 13:13:10.864000,1915.0,1915.0,1910.0,1910.0,1507.35292446,2885830.8503409
2022-05-10 13:13:19.793435,1915.0,1915.0,1910.0,1910.0,1507.35292446,2885830.8503409
2022-05-10 13:13:28.255013,1910.0,1910.0,1910.0,1910.0,93.06390804,177752.0643564
2022-05-10 13:13:36.717278,1910.0,1915.0,1910.0,1915.0,193.06390804,369252.0643564
2022-05-10 13:13:52.875267,1910.0,1920.0,1910.0,1920.0,2580.79924785,4929855.3420393
2022-05-10 13:14:00.601027,1910.0,1920.0,1910.0,1910.0,4083.91135358,7800799.4639836
2022-05-10 13:14:09.359287,1910.0,1915.0,1910.0,1915.0,780.0,1492300.0
2022-05-10 13:14:18.333279,1910.0,1915.0,1910.0,1915.0,780.0,1492300.0
2022-05-10 13:14:27.333138,1910.0,1915.0,1910.0,1915.0,780.0,1492300.0
2022-05-10 13:14:36.313987,1910.0,1915.0,1910.0,1910.0,930.62565409,1779994.9993119
2022-05-10 13:14:54.660810,1910.0,1915.0,1910.0,1910.0,930.62565409,1779994.9993119
2022-05-10 13:15:04.245949,1910.0,1920.0,1910.0,1920.0,933.23034159,1784995.9993119
2022-05-10 13:15:20.702459,1910.0,1920.0,1910.0,1920.0,933.23034159,1784995.9993119
2022-05-10 13:15:29.669646,1910.0,1920.0,1910.0,1920.0,933.23034159,1784995.9993119
2022-05-10 13:15:48.653163,1920.0,1920.0,1920.0,1920.0,310.38486354,595938.9379968
2022-05-10 13:15:58.622746,1920.0,1920.0,1920.0,1920.0,570.67138694,1095689.0629248
2022-05-10 13:16:08.800181,1920.0,1920.0,1920.0,1920.0,1809.33,3473913.6
2022-05-10 13:16:20.054161,1920.0,1920.0,1920.0,1920.0,2239.33,4299513.6
2022-05-10 13:16:31.035908,1920.0,1920.0,1920.0,1920.0,2239.33,4299513.6
