,open,high,low,close,volume,value
2022-05-10 12:50:56.258951,1450.0,1450.0,1450.0,1450.0,2872.66020176,4165357.292552
2022-05-10 12:51:05.946267,1450.0,1450.0,1450.0,1450.0,3562.31537417,5165357.2925465
2022-05-10 12:51:15.245177,1450.0,1450.0,1450.0,1450.0,68.96551724,99999.999998
2022-05-10 12:51:26.129804,1450.0,1450.0,1445.0,1445.0,2978.96451724,4304948.554998
2022-05-10 12:51:36.858193,1450.0,1450.0,1445.0,1445.0,2978.96451724,4304948.554998
2022-05-10 12:51:46.922188,1450.0,1450.0,1445.0,1445.0,3663.89602408,5294674.5823818
2022-05-10 12:51:56.867181,1450.0,1450.0,1445.0,1445.0,5523.88402408,7982357.2423818
2022-05-10 12:52:07.251025,1445.0,1445.0,1445.0,1445.0,139.16086505,201087.44999725
2022-05-10 12:52:16.333773,1445.0,1445.0,1445.0,1445.0,2889.15986505,4174836.00499725
2022-05-10 12:52:24.542970,1445.0,1445.0,1445.0,1445.0,2889.15986505,4174836.00499725
2022-05-10 12:52:36.044950,1445.0,1450.0,1445.0,1450.0,3665.021934,5299836.00497475
2022-05-10 12:52:45.156944,1445.0,1450.0,1445.0,1450.0,3665.021934,5299836.00497475
2022-05-10 12:53:01.120069,1445.0,1450.0,1445.0,1450.0,23882.22510283,34614780.59977825
2022-05-10 12:53:16.744975,1450.0,1455.0,1450.0,1455.0,8034.60085223,11655600.59999465
2022-05-10 12:53:49.824210,1450.0,1455.0,1450.0,1455.0,10455.89009806,15166728.6108246
2022-05-10 12:53:58.816776,1450.0,1455.0,1450.0,1455.0,10514.30934204,15251728.6108155
2022-05-10 12:54:06.949034,1455.0,1455.0,1455.0,1455.0,68.72852233,99999.99999015
2022-05-10 12:54:32.749320,1455.0,1455.0,1450.0,1455.0,546.26887319,792952.11020955
2022-05-10 12:54:41.213921,1455.0,1455.0,1450.0,1450.0,565.26887319,820502.11020955
2022-05-10 12:54:50.325497,1455.0,1455.0,1450.0,1450.0,687.76884769,998127.07323455
2022-05-10 12:55:00.123725,1455.0,1455.0,1450.0,1450.0,687.76884769,998127.07323455
2022-05-10 12:55:09.677260,1450.0,1450.0,1450.0,1450.0,1077.15303756,1561871.904462
2022-05-10 12:55:28.708967,1450.0,1455.0,1450.0,1455.0,3036.57702457,4403053.93045405
2022-05-10 12:55:38.826961,1450.0,1455.0,1450.0,1455.0,3117.61771416,4520718.1338075
2022-05-10 12:55:48.185658,1450.0,1455.0,1450.0,1455.0,5871.06567967,8526984.92362455
2022-05-10 12:55:57.625145,1450.0,1460.0,1450.0,1460.0,5939.55883035,8626984.92361735
2022-05-10 12:56:07.161200,1450.0,1460.0,1450.0,1460.0,5939.55883035,8626984.92361735
2022-05-10 12:56:25.598396,1460.0,1460.0,1455.0,1455.0,197.37592028,288144.08568625
2022-05-10 12:56:34.167462,1460.0,1460.0,1455.0,1455.0,202.77396809,295998.2452498
2022-05-10 12:56:43.075959,1460.0,1460.0,1455.0,1455.0,202.77396809,295998.2452498
2022-05-10 12:56:52.826062,1460.0,1460.0,1455.0,1455.0,3702.77396809,5388498.2452498
2022-05-10 12:57:02.825051,1460.0,1460.0,1450.0,1455.0,4078.92211325,5934229.34088815
2022-05-10 12:57:20.829213,1455.0,1455.0,1450.0,1450.0,3798.42448274,5508115.499973
2022-05-10 12:57:30.936301,1455.0,1455.0,1450.0,1450.0,5634.02055836,8169729.809622
2022-05-10 12:57:39.547187,1455.0,1455.0,1450.0,1450.0,5634.02055836,8169729.809622
2022-05-10 12:57:58.799262,1455.0,1455.0,1450.0,1450.0,7181.98469372,10414277.805894
2022-05-10 12:58:17.673556,1450.0,1450.0,1450.0,1450.0,842.0,1220900.0
2022-05-10 12:58:26.089551,1450.0,1450.0,1450.0,1450.0,842.0,1220900.0
2022-05-10 12:58:34.170181,1450.0,1450.0,1450.0,1450.0,922.0,1336900.0
2022-05-10 12:58:41.578274,1450.0,1455.0,1450.0,1455.0,2231.93225311,3236651.7670095
2022-05-10 12:58:57.565930,1450.0,1455.0,1445.0,1445.0,4078.8952342,5914648.08959
2022-05-10 12:59:05.767219,1450.0,1455.0,1445.0,1445.0,4078.8952342,5914648.08959
2022-05-10 12:59:14.712369,1445.0,1445.0,1440.0,1445.0,17046.43606244,24631488.88378785
2022-05-10 12:59:23.706450,1445.0,1445.0,1440.0,1445.0,17273.77222134,24959989.63339835
2022-05-10 12:59:42.752706,1445.0,1445.0,1440.0,1440.0,23257.75147669,33595379.9687148
2022-05-10 13:00:00.260267,1445.0,1445.0,1440.0,1440.0,36089.73048381,52073429.7389676
2022-05-10 13:00:12.713586,1440.0,1440.0,1440.0,1440.0,7.05631944,10161.0999936
2022-05-10 13:00:21.180973,1440.0,1440.0,1435.0,1435.0,420.42744301,603730.60676095
2022-05-10 13:00:30.280197,1440.0,1440.0,1435.0,1435.0,450.90327075,647463.41956785
2022-05-10 13:00:38.378517,1440.0,1440.0,1435.0,1435.0,450.90327075,647463.41956785
2022-05-10 13:00:46.922821,1440.0,1440.0,1430.0,1430.0,7193.3743071,10310145.09924055
2022-05-10 13:01:06.135089,1430.0,1430.0,1430.0,1430.0,117.3122359,167756.497337
2022-05-10 13:01:15.618149,1430.0,1430.0,1430.0,1430.0,148.45044498,212284.1363214
2022-05-10 13:01:29.122505,1430.0,1435.0,1430.0,1435.0,9888.37948935,14187261.08427575
2022-05-10 13:01:41.694330,1430.0,1440.0,1430.0,1435.0,9954.43305247,14282065.46483545
2022-05-10 13:01:58.584130,1430.0,1440.0,1430.0,1435.0,11787.09281153,16911932.21908655
2022-05-10 13:02:16.759019,1440.0,1440.0,1435.0,1435.0,3107.26118418,4473235.04514755
2022-05-10 13:02:26.029634,1440.0,1440.0,1435.0,1435.0,3952.843471,5686732.4322898
2022-05-10 13:02:44.271884,1440.0,1440.0,1435.0,1440.0,7076.96013089,10183589.83423195
2022-05-10 13:02:53.894845,1440.0,1440.0,1435.0,1440.0,8999.22811346,12951655.72913275
2022-05-10 13:03:03.569751,1440.0,1440.0,1435.0,1440.0,8999.22811346,12951655.72913275
2022-05-10 13:03:12.937328,1440.0,1440.0,1440.0,1440.0,231.76089992,333735.6958848
2022-05-10 13:03:21.833238,1440.0,1440.0,1440.0,1440.0,231.76089992,333735.6958848
2022-05-10 13:03:39.835232,1440.0,1440.0,1440.0,1440.0,3238.0278825,4662760.1508
2022-05-10 13:03:48.962293,1440.0,1440.0,1440.0,1440.0,3238.0278825,4662760.1508
2022-05-10 13:03:57.189594,1440.0,1440.0,1440.0,1440.0,3238.0278825,4662760.1508
2022-05-10 13:04:05.210606,1440.0,1440.0,1440.0,1440.0,517.0,744480.0
2022-05-10 13:04:14.017910,1440.0,1440.0,1440.0,1440.0,517.0,744480.0
2022-05-10 13:04:22.925426,1440.0,1440.0,1440.0,1440.0,517.0,744480.0
2022-05-10 13:04:31.997944,1440.0,1440.0,1440.0,1440.0,517.0,744480.0
2022-05-10 13:04:40.760519,1440.0,1440.0,1440.0,1440.0,517.0,744480.0
2022-05-10 13:04:49.617756,1440.0,1440.0,1440.0,1440.0,13586.17769589,19564095.8820816
2022-05-10 13:05:07.192920,1440.0,1440.0,1440.0,1440.0,1386.79960388,1996991.4295872
2022-05-10 13:05:15.664542,1440.0,1440.0,1440.0,1440.0,1386.79960388,1996991.4295872
2022-05-10 13:05:23.863536,1440.0,1440.0,1440.0,1440.0,1386.79960388,1996991.4295872
2022-05-10 13:05:40.235537,1440.0,1440.0,1435.0,1435.0,4274.81951143,6154240.0964592
2022-05-10 13:05:48.838583,1440.0,1440.0,1435.0,1440.0,5696.5285392,8197856.096448
2022-05-10 13:06:15.035547,1435.0,1435.0,1435.0,1435.0,105.11111963,150834.45666905
2022-05-10 13:06:23.663590,1435.0,1435.0,1435.0,1435.0,105.11111963,150834.45666905
2022-05-10 13:06:32.751804,1435.0,1445.0,1435.0,1445.0,2968.46544617,4288160.70264785
2022-05-10 13:06:41.956522,1435.0,1445.0,1435.0,1445.0,17016.58302216,24587690.5999534
2022-05-10 13:07:08.274874,1445.0,1445.0,1445.0,1445.0,484.16348428,699616.2347846
2022-05-10 13:07:17.941140,1445.0,1450.0,1445.0,1450.0,622.09451876,899616.2347806
2022-05-10 13:07:26.833711,1445.0,1450.0,1445.0,1450.0,645.54279462,933616.2347776
2022-05-10 13:07:35.683675,1445.0,1450.0,1445.0,1450.0,645.54279462,933616.2347776
2022-05-10 13:07:44.142960,1445.0,1450.0,1445.0,1450.0,645.54279462,933616.2347776
2022-05-10 13:07:53.005115,1445.0,1450.0,1445.0,1450.0,645.54279462,933616.2347776
2022-05-10 13:08:10.536994,1445.0,1450.0,1445.0,1450.0,645.54279462,933616.2347776
2022-05-10 13:08:19.344704,1445.0,1450.0,1445.0,1450.0,645.54279462,933616.2347776
2022-05-10 13:08:28.994697,1455.0,1455.0,1455.0,1455.0,6.87285223,9999.99999465
2022-05-10 13:08:37.780845,1455.0,1455.0,1450.0,1450.0,675.86227162,980034.65811015
2022-05-10 13:08:46.729525,1455.0,1455.0,1450.0,1455.0,1264.29863762,1836209.57064015
2022-05-10 13:09:03.946276,1455.0,1455.0,1450.0,1455.0,2161.30643041,3141355.9091496
2022-05-10 13:09:29.711725,1460.0,1460.0,1455.0,1460.0,6511.8380996,9504168.3606185
2022-05-10 13:09:39.179077,1460.0,1460.0,1455.0,1460.0,6511.8380996,9504168.3606185
2022-05-10 13:09:47.371294,1460.0,1460.0,1455.0,1460.0,6511.8380996,9504168.3606185
2022-05-10 13:10:12.991447,1460.0,1465.0,1460.0,1465.0,7035.39509219,10306361.7185564
2022-05-10 13:10:21.953499,1460.0,1465.0,1460.0,1465.0,7035.39509219,10306361.7185564
2022-05-10 13:10:36.880113,1460.0,1465.0,1460.0,1460.0,9870.91196349,14450310.2081625
2022-05-10 13:10:44.915951,1460.0,1465.0,1460.0,1460.0,9870.91196349,14450310.2081625
2022-05-10 13:10:53.556944,1460.0,1465.0,1460.0,1465.0,10055.83073482,14721216.20816095
2022-05-10 13:11:02.632025,1460.0,1465.0,1460.0,1465.0,10055.83073482,14721216.20816095
2022-05-10 13:11:13.503706,1460.0,1465.0,1460.0,1465.0,10055.83073482,14721216.20816095
2022-05-10 13:11:22.792170,1460.0,1465.0,1460.0,1465.0,10055.83073482,14721216.20816095
2022-05-10 13:11:32.711978,1465.0,1465.0,1465.0,1465.0,3146.73380032,4609965.0174688
2022-05-10 13:11:44.270110,1465.0,1465.0,1465.0,1465.0,3146.73380032,4609965.0174688
2022-05-10 13:11:52.781717,1465.0,1465.0,1460.0,1460.0,3177.85700935,4655404.9026526
2022-05-10 13:12:01.575603,1465.0,1465.0,1460.0,1460.0,3177.85700935,4655404.9026526
2022-05-10 13:12:11.600597,1465.0,1465.0,1460.0,1460.0,3177.85700935,4655404.9026526
2022-05-10 13:12:30.990384,1460.0,1460.0,1460.0,1460.0,1539.42412221,2247559.2184266
2022-05-10 13:12:40.634471,1460.0,1460.0,1460.0,1460.0,1539.42412221,2247559.2184266
2022-05-10 13:12:49.769867,1460.0,1460.0,1460.0,1460.0,2424.42412221,3539659.2184266
2022-05-10 13:12:58.689862,1460.0,1460.0,1460.0,1460.0,3266.88987563,4769659.2184198
2022-05-10 13:13:17.108437,1460.0,1460.0,1460.0,1460.0,3266.88987563,4769659.2184198
2022-05-10 13:13:25.815187,1460.0,1460.0,1460.0,1460.0,3266.88987563,4769659.2184198
2022-05-10 13:13:34.147250,1460.0,1460.0,1460.0,1460.0,3266.88987563,4769659.2184198
2022-05-10 13:13:50.850268,1455.0,1455.0,1455.0,1455.0,200.0,291000.0
2022-05-10 13:13:58.577030,1455.0,1455.0,1455.0,1455.0,200.0,291000.0
2022-05-10 13:14:06.583821,1455.0,1455.0,1450.0,1450.0,1173.16601214,1702090.717603
2022-05-10 13:14:15.831280,1455.0,1455.0,1450.0,1450.0,1173.16601214,1702090.717603
2022-05-10 13:14:25.031476,1455.0,1455.0,1450.0,1450.0,1173.16601214,1702090.717603
2022-05-10 13:14:33.572901,1450.0,1450.0,1450.0,1450.0,1919.87355454,2783816.654083
2022-05-10 13:15:01.852951,1450.0,1455.0,1450.0,1455.0,4498.15877791,6535221.65408635
2022-05-10 13:15:45.640077,1455.0,1460.0,1455.0,1460.0,8697.02303404,12685366.34447505
2022-05-10 13:15:55.983643,1455.0,1460.0,1455.0,1460.0,8697.02303404,12685366.34447505
